Date,Close,Open,High,Low,Volume
05/08/2019," 10,134.00 "," 10,225.50 "," 10,294.20 "," 10,065.40 ", 12.98000 
05/09/2019," 9,928.10 "," 9,905.30 "," 10,042.50 "," 9,882.40 ", 5.22000 
05/11/2019," 10,019.70 "," 9,973.90 "," 10,134.00 "," 9,951.00 ", 11.62000 
05/12/2019," 10,568.70 "," 10,683.10 "," 10,728.80 "," 10,545.80 ", 10.91000 
05/13/2019," 11,279.60 "," 11,596.30 "," 11,596.30 "," 11,262.00 ", 10.43000 
05/14/2019," 11,402.80 "," 11,156.40 "," 11,402.80 "," 11,156.40 ", 4.98000 
05/15/2019," 11,402.80 "," 11,402.80 "," 11,508.40 "," 11,367.60 ", 6.95000 
05/16/2019," 11,367.60 "," 11,420.40 "," 11,508.40 "," 11,367.60 ", 3.77000 
05/17/2019," 11,350.00 "," 11,367.60 "," 11,402.80 "," 11,332.40 ", 4.08000 
05/20/2019," 11,543.50 "," 11,350.00 "," 11,631.50 "," 11,350.00 ", 6.07000 
05/21/2019," 11,578.70 "," 11,596.30 "," 11,684.30 "," 11,543.50 ", 5.88000 
05/22/2019," 11,613.90 "," 11,613.90 "," 11,754.70 "," 11,578.70 ", 6.88000 
05/23/2019," 11,525.90 "," 11,613.90 "," 11,631.50 "," 11,490.80 ", 6.94000 
05/24/2019," 11,314.80 "," 11,438.00 "," 11,490.80 "," 11,314.80 ", 10.04000 
05/27/2019," 11,332.40 "," 11,297.20 "," 11,385.20 "," 11,297.20 ", 4.65000 
05/28/2019," 11,279.60 "," 11,438.00 "," 11,438.00 "," 11,279.60 ", 7.77000 
05/29/2019," 11,438.00 "," 11,367.60 "," 11,438.00 "," 11,279.60 ", 4.55000 
05/30/2019," 11,262.00 "," 11,438.00 "," 11,438.00 "," 11,244.40 ", 11.48000 
05/31/2019," 11,297.20 "," 11,262.00 "," 11,332.40 "," 11,262.00 ", 9.29000 
06/03/2019," 12,317.80 "," 12,317.80 "," 12,388.20 "," 12,106.60 ", 9.24000 
06/05/2019," 11,772.30 "," 11,754.70 "," 11,895.50 "," 11,684.30 ", 12.32000 
06/06/2019," 10,385.70 "," 10,934.70 "," 10,934.70 "," 10,225.50 ", 14.92000 
06/08/2019," 9,951.00 "," 9,859.50 "," 10,065.40 "," 9,859.50 ", 11.90000 
06/09/2019," 9,790.90 "," 9,973.90 "," 10,019.70 "," 9,790.90 ", 8.86000 
06/11/2019," 10,065.40 "," 10,065.40 "," 10,134.00 "," 10,042.50 ", 9.53000 
06/12/2019," 10,911.80 "," 10,568.70 "," 10,934.70 "," 10,568.70 ", 15.01000 
06/13/2019," 10,522.90 "," 10,705.90 "," 10,705.90 "," 10,477.20 ", 5.31000 
06/14/2019," 10,500.00 "," 10,522.90 "," 10,545.80 "," 10,500.00 ", 4.36000 
06/17/2019," 10,271.30 "," 10,500.00 "," 10,522.90 "," 10,271.30 ", 7.67000 
06/18/2019," 10,545.80 "," 10,271.30 "," 10,568.70 "," 10,271.30 ", 10.65000 
06/19/2019," 10,911.80 "," 10,728.80 "," 10,911.80 "," 10,660.20 ", 17.62000 
06/20/2019," 10,797.40 "," 11,026.20 "," 11,026.20 "," 10,797.40 ", 9.20000 
06/21/2019," 10,843.20 "," 10,934.70 "," 10,934.70 "," 10,797.40 ", 9.33000 
06/24/2019," 10,683.10 "," 10,888.90 "," 11,003.30 "," 10,660.20 ", 6.51000 
06/25/2019," 10,568.70 "," 10,614.40 "," 10,705.90 "," 10,522.90 ", 6.92000 
06/26/2019," 10,477.20 "," 10,545.80 "," 10,637.30 "," 10,477.20 ", 4.01000 
06/27/2019," 10,317.00 "," 10,477.20 "," 10,500.00 "," 10,317.00 ", 7.91000 
06/28/2019," 10,751.70 "," 10,317.00 "," 10,751.70 "," 10,271.30 ", 8.26000 
07/01/2019," 10,329.40 "," 10,663.70 "," 10,681.30 "," 10,259.00 ", 6.81000 
07/03/2019," 12,001.10 "," 12,317.80 "," 12,335.40 "," 12,001.10 ", 12.47000 
07/05/2019," 11,789.90 "," 11,895.50 "," 11,895.50 "," 11,754.70 ", 7.72000 
07/06/2019," 10,500.00 "," 10,522.90 "," 10,660.20 "," 10,454.30 ", 10.74000 
07/08/2019," 10,111.20 "," 10,019.70 "," 10,134.00 "," 9,973.90 ", 7.34000 
07/10/2019," 9,745.10 "," 9,768.00 "," 9,836.60 "," 9,699.40 ", 6.99000 
07/11/2019," 10,385.70 "," 10,134.00 "," 10,408.50 "," 10,111.20 ", 27.89000 
07/15/2019," 9,813.80 "," 10,065.40 "," 10,065.40 "," 9,813.80 ", 8.22000 
07/16/2019," 9,882.40 "," 9,882.40 "," 9,905.30 "," 9,813.80 ", 7.32000 
07/17/2019," 9,768.00 "," 9,905.30 "," 9,905.30 "," 9,745.10 ", 11.50000 
07/18/2019," 9,585.00 "," 9,768.00 "," 9,790.90 "," 9,539.30 ", 17.86000 
07/19/2019," 9,424.90 "," 9,607.90 "," 9,699.40 "," 9,333.40 ", 23.55000 
07/22/2019," 9,493.50 "," 9,424.90 "," 9,699.40 "," 9,287.60 ", 14.50000 
07/23/2019," 9,928.10 "," 9,516.40 "," 9,951.00 "," 9,516.40 ", 18.98000 
07/24/2019," 9,859.50 "," 9,928.10 "," 9,973.90 "," 9,790.90 ", 7.79000 
07/25/2019," 10,248.40 "," 9,836.60 "," 10,248.40 "," 9,836.60 ", 19.95000 
07/26/2019," 10,317.00 "," 10,339.90 "," 10,545.80 "," 10,271.30 ", 20.62000 
07/29/2019," 10,111.20 "," 10,317.00 "," 10,317.00 "," 9,951.00 ", 14.65000 
07/30/2019," 9,836.60 "," 10,111.20 "," 10,156.90 "," 9,836.60 ", 12.87000 
07/31/2019," 10,317.00 "," 9,790.90 "," 10,317.00 "," 9,745.10 ", 13.77000 
08/01/2019," 10,153.40 "," 10,347.00 "," 10,382.20 "," 10,100.60 ", 8.63000 
08/03/2019," 11,948.30 "," 11,789.90 "," 12,071.50 "," 11,754.70 ", 12.74000 
08/04/2019," 11,402.80 "," 11,438.00 "," 11,490.80 "," 11,367.60 ", 3.78000 
08/05/2019," 11,666.70 "," 11,701.90 "," 11,719.50 "," 11,613.90 ", 7.70000 
08/07/2019," 9,951.00 "," 10,156.90 "," 10,202.70 "," 9,928.10 ", 15.65000 
08/08/2019," 10,660.20 "," 10,134.00 "," 10,660.20 "," 10,134.00 ", 23.43000 
08/10/2019," 10,019.70 "," 9,790.90 "," 10,019.70 "," 9,722.30 ", 8.38000 
08/11/2019," 10,385.70 "," 10,385.70 "," 10,431.40 "," 10,294.20 ", 11.12000 
08/13/2019," 10,728.80 "," 10,660.20 "," 10,934.70 "," 10,660.20 ", 13.52000 
08/14/2019," 10,728.80 "," 10,888.90 "," 10,888.90 "," 10,705.90 ", 8.15000 
08/15/2019," 10,637.30 "," 10,522.90 "," 10,637.30 "," 10,431.40 ", 14.49000 
08/16/2019," 10,545.80 "," 10,637.30 "," 10,683.10 "," 10,477.20 ", 18.65000 
08/19/2019," 10,545.80 "," 10,522.90 "," 10,660.20 "," 10,500.00 ", 5.35000 
08/20/2019," 10,477.20 "," 10,545.80 "," 10,660.20 "," 10,408.50 ", 10.09000 
08/21/2019," 10,614.40 "," 10,477.20 "," 10,637.30 "," 10,431.40 ", 10.15000 
08/22/2019," 10,545.80 "," 10,660.20 "," 10,683.10 "," 10,522.90 ", 6.98000 
08/23/2019," 10,705.90 "," 10,637.30 "," 10,728.80 "," 10,568.70 ", 11.34000 
08/26/2019," 10,431.40 "," 10,568.70 "," 10,591.60 "," 10,385.70 ", 11.96000 
08/27/2019," 10,248.40 "," 10,522.90 "," 10,545.80 "," 10,248.40 ", 18.94000 
08/28/2019," 10,179.80 "," 10,248.40 "," 10,294.20 "," 10,111.20 ", 9.13000 
08/29/2019," 10,134.00 "," 10,179.80 "," 10,179.80 "," 10,065.40 ", 10.41000 
08/30/2019," 10,156.90 "," 10,134.00 "," 10,271.30 "," 10,088.30 ", 7.01000 
09/01/2019," 10,382.20 "," 10,206.20 "," 10,487.70 "," 10,206.20 ", 5.14000 
09/04/2019," 11,297.20 "," 11,420.40 "," 11,438.00 "," 11,262.00 ", 7.90000 
09/05/2019," 11,578.70 "," 11,631.50 "," 11,701.90 "," 11,473.20 ", 5.78000 
09/07/2019," 9,768.00 "," 9,973.90 "," 10,042.50 "," 9,768.00 ", 13.30000 
09/08/2019," 10,568.70 "," 10,705.90 "," 10,751.70 "," 10,522.90 ", 7.76000 
09/09/2019," 9,699.40 "," 9,836.60 "," 9,859.50 "," 9,699.40 ", 7.48000 
09/10/2019," 10,019.70 "," 10,019.70 "," 10,019.70 "," 9,928.10 ", 6.49000 
09/12/2019," 11,071.90 "," 10,911.80 "," 11,186.30 "," 10,911.80 ", 16.64000 
09/13/2019," 10,339.90 "," 10,294.20 "," 10,362.80 "," 10,248.40 ", 9.82000 
09/16/2019," 10,362.80 "," 10,271.30 "," 10,362.80 "," 10,179.80 ", 11.37000 
09/17/2019," 10,385.70 "," 10,362.80 "," 10,385.70 "," 10,248.40 ", 7.58000 
09/18/2019," 10,522.90 "," 10,385.70 "," 10,545.80 "," 10,339.90 ", 12.95000 
09/19/2019," 10,500.00 "," 10,522.90 "," 10,545.80 "," 10,385.70 ", 7.18000 
09/20/2019," 10,362.80 "," 10,500.00 "," 10,500.00 "," 10,317.00 ", 10.74000 
09/23/2019," 10,065.40 "," 10,339.90 "," 10,339.90 "," 10,065.40 ", 11.28000 
09/24/2019," 10,134.00 "," 10,042.50 "," 10,134.00 "," 9,996.80 ", 4.18000 
09/25/2019," 10,019.70 "," 10,111.20 "," 10,111.20 "," 9,951.00 ", 8.34000 
09/26/2019," 10,179.80 "," 10,065.40 "," 10,179.80 "," 9,928.10 ", 7.02000 
09/27/2019," 10,134.00 "," 10,179.80 "," 10,271.30 "," 10,134.00 ", 6.72000 
09/30/2019," 10,042.50 "," 10,156.90 "," 10,179.80 "," 10,042.50 ", 7.21000 
10/01/2019," 10,487.70 "," 10,417.30 "," 10,593.30 "," 10,382.20 ", 4.88000 
10/04/2019," 11,244.40 "," 11,262.00 "," 11,279.60 "," 11,138.80 ", 6.04000 
10/05/2019," 11,561.10 "," 11,649.10 "," 11,684.30 "," 11,473.20 ", 5.23000 
10/06/2019," 10,477.20 "," 10,637.30 "," 10,705.90 "," 10,454.30 ", 13.83000 
10/07/2019," 9,768.00 "," 9,790.90 "," 9,951.00 "," 9,745.10 ", 7.89000 
10/09/2019," 9,745.10 "," 9,699.40 "," 9,768.00 "," 9,653.60 ", 7.27000 
10/10/2019," 9,836.60 "," 10,019.70 "," 10,111.20 "," 9,836.60 ", 8.29000 
10/12/2019," 11,163.40 "," 11,071.90 "," 11,232.10 "," 11,026.20 ", 21.40000 
10/14/2019," 9,813.80 "," 9,928.10 "," 9,928.10 "," 9,813.80 ", 6.23000 
10/15/2019," 9,768.00 "," 9,836.60 "," 9,928.10 "," 9,768.00 ", 7.61000 
10/16/2019," 9,745.10 "," 9,790.90 "," 9,836.60 "," 9,745.10 ", 5.52000 
10/17/2019," 9,790.90 "," 9,745.10 "," 9,905.30 "," 9,745.10 ", 10.17000 
10/18/2019," 9,790.90 "," 9,859.50 "," 9,859.50 "," 9,745.10 ", 4.82000 
10/21/2019," 9,699.40 "," 9,790.90 "," 9,813.80 "," 9,699.40 ", 6.68000 
10/22/2019," 9,882.40 "," 9,699.40 "," 9,905.30 "," 9,699.40 ", 8.63000 
10/23/2019," 9,996.80 "," 9,882.40 "," 10,111.20 "," 9,882.40 ", 14.52000 
10/24/2019," 10,065.40 "," 10,019.70 "," 10,111.20 "," 9,996.80 ", 10.83000 
10/25/2019," 9,973.90 "," 10,065.40 "," 10,065.40 "," 9,951.00 ", 5.01000 
10/28/2019," 10,156.90 "," 9,973.90 "," 10,202.70 "," 9,905.30 ", 15.33000 
10/29/2019," 10,156.90 "," 10,156.90 "," 10,271.30 "," 10,111.20 ", 11.25000 
10/30/2019," 10,065.40 "," 10,179.80 "," 10,179.80 "," 10,065.40 ", 6.46000 
10/31/2019," 9,973.90 "," 10,065.40 "," 10,088.30 "," 9,928.10 ", 12.15000 
11/01/2019," 10,329.40 "," 10,487.70 "," 10,522.90 "," 10,329.40 ", 7.28000 
11/02/2019," 10,171.00 "," 9,766.30 "," 10,171.00 "," 9,713.50 ", 7.77000 
11/03/2019," 11,895.50 "," 12,036.30 "," 12,036.30 "," 11,825.10 ", 13.30000 
11/04/2019," 11,244.40 "," 11,262.00 "," 11,279.60 "," 11,209.20 ", 4.15000 
11/06/2019," 10,522.90 "," 10,522.90 "," 10,614.40 "," 10,385.70 ", 9.29000 
11/07/2019," 9,859.50 "," 9,790.90 "," 9,905.30 "," 9,790.90 ", 6.54000 
11/09/2019," 10,088.30 "," 9,745.10 "," 10,088.30 "," 9,722.30 ", 9.90000 
11/10/2019," 9,836.60 "," 9,882.40 "," 9,928.10 "," 9,790.90 ", 8.74000 
11/11/2019," 10,431.40 "," 10,339.90 "," 10,568.70 "," 10,339.90 ", 16.85000 
11/12/2019," 11,163.40 "," 11,117.70 "," 11,163.40 "," 10,934.70 ", 11.38000 
11/13/2019," 10,362.80 "," 10,568.70 "," 10,591.60 "," 10,362.80 ", 13.72000 
11/14/2019," 10,362.80 "," 10,362.80 "," 10,454.30 "," 10,294.20 ", 11.64000 
11/15/2019," 10,362.80 "," 10,362.80 "," 10,431.40 "," 10,317.00 ", 7.23000 
11/18/2019," 10,477.20 "," 10,385.70 "," 10,522.90 "," 10,385.70 ", 8.08000 
11/19/2019," 10,431.40 "," 10,500.00 "," 10,500.00 "," 10,385.70 ", 8.78000 
11/20/2019," 10,248.40 "," 10,431.40 "," 10,431.40 "," 10,179.80 ", 14.66000 
11/21/2019," 10,065.40 "," 10,202.70 "," 10,225.50 "," 10,065.40 ", 15.80000 
11/22/2019," 10,111.20 "," 10,156.90 "," 10,225.50 "," 10,065.40 ", 12.14000 
11/25/2019," 10,179.80 "," 10,134.00 "," 10,225.50 "," 10,065.40 ", 8.92000 
11/26/2019," 10,362.80 "," 10,225.50 "," 10,431.40 "," 10,225.50 ", 11.56000 
11/27/2019," 10,339.90 "," 10,408.50 "," 10,431.40 "," 10,317.00 ", 7.42000 
11/28/2019," 10,339.90 "," 10,339.90 "," 10,385.70 "," 10,271.30 ", 7.91000 
11/29/2019," 10,454.30 "," 10,339.90 "," 10,500.00 "," 10,271.30 ", 13.35000 
12/02/2019," 10,382.20 "," 10,171.00 "," 10,505.30 "," 10,118.20 ", 21.77000 
12/03/2019," 11,913.10 "," 12,001.10 "," 12,018.70 "," 11,860.30 ", 14.41000 
12/04/2019," 11,279.60 "," 11,244.40 "," 11,279.60 "," 11,209.20 ", 4.32000 
12/06/2019," 10,568.70 "," 10,477.20 "," 10,637.30 "," 10,454.30 ", 6.60000 
12/07/2019," 10,019.70 "," 9,928.10 "," 10,065.40 "," 9,905.30 ", 7.09000 
12/08/2019," 10,797.40 "," 10,568.70 "," 10,911.80 "," 10,568.70 ", 17.12000 
12/09/2019," 10,317.00 "," 10,134.00 "," 10,339.90 "," 10,134.00 ", 11.72000 
12/11/2019," 10,522.90 "," 10,408.50 "," 10,568.70 "," 10,317.00 ", 13.80000 
12/12/2019," 11,071.90 "," 11,117.70 "," 11,163.40 "," 11,026.20 ", 8.74000 
12/13/2019," 10,888.90 "," 11,071.90 "," 11,209.20 "," 10,888.90 ", 19.96000 
12/16/2019," 10,866.10 "," 10,888.90 "," 10,934.70 "," 10,774.60 ", 10.78000 
12/17/2019," 10,591.60 "," 10,866.10 "," 10,911.80 "," 10,477.20 ", 20.78000 
12/18/2019," 10,317.00 "," 10,591.60 "," 10,591.60 "," 10,294.20 ", 15.98000 
12/19/2019," 10,431.40 "," 10,317.00 "," 10,568.70 "," 10,317.00 ", 12.12000 
12/20/2019," 10,522.90 "," 10,500.00 "," 10,637.30 "," 10,431.40 ", 11.40000 
12/23/2019," 10,545.80 "," 10,591.60 "," 10,751.70 "," 10,500.00 ", 8.44000 
12/24/2019," 10,614.40 "," 10,545.80 "," 10,660.20 "," 10,500.00 ", 6.78000 
12/25/2019," 10,591.60 "," 10,614.40 "," 10,705.90 "," 10,591.60 ", 5.01000 
12/26/2019," 10,522.90 "," 10,660.20 "," 10,660.20 "," 10,522.90 ", 6.33000 
12/27/2019," 10,774.60 "," 10,522.90 "," 10,774.60 "," 10,454.30 ", 8.81000 
12/30/2019," 10,820.30 "," 10,820.30 "," 10,911.80 "," 10,751.70 ", 6.19000 
12/31/2019," 10,751.70 "," 10,820.30 "," 10,843.20 "," 10,683.10 ", 6.06000 
01/04/2020," 7,892.20 "," 7,640.60 "," 8,006.60 "," 7,617.70 ", 10.23000 
01/06/2020," 12,650.40 "," 12,719.00 "," 12,719.00 "," 12,558.90 ", 16.90000 
01/07/2020," 12,536.00 "," 12,353.00 "," 12,581.80 "," 12,307.20 ", 22.84000 
01/09/2020," 13,826.40 "," 13,687.00 "," 13,910.00 "," 13,631.30 ", 29.40000 
01/10/2020," 15,052.90 "," 14,829.90 "," 15,164.40 "," 14,774.20 ", 30.12000 
01/12/2020," 19,847.60 "," 19,457.30 "," 19,847.60 "," 19,262.20 ", 38.26000 
01/13/2020," 11,094.80 "," 11,071.90 "," 11,163.40 "," 11,026.20 ", 9.39000 
01/14/2020," 11,438.00 "," 11,094.80 "," 11,460.80 "," 11,071.90 ", 20.14000 
01/15/2020," 11,506.60 "," 11,460.80 "," 11,598.10 "," 11,392.20 ", 12.39000 
01/16/2020," 11,575.20 "," 11,438.00 "," 11,598.10 "," 11,415.10 ", 14.44000 
01/17/2020," 11,438.00 "," 11,575.20 "," 11,735.30 "," 11,392.20 ", 13.33000 
01/20/2020," 11,666.70 "," 11,438.00 "," 11,666.70 "," 11,300.70 ", 12.03000 
01/21/2020," 11,826.90 "," 11,781.10 "," 11,895.50 "," 11,689.60 ", 12.45000 
01/22/2020," 12,032.70 "," 11,826.90 "," 12,078.50 "," 11,826.90 ", 18.79000 
01/30/2020," 11,575.20 "," 11,689.60 "," 11,849.70 "," 11,415.10 ", 27.44000 
01/31/2020," 11,026.20 "," 11,438.00 "," 11,575.20 "," 11,026.20 ", 23.16000 
02/01/2020," 10,980.40 "," 10,751.70 "," 10,980.40 "," 10,683.10 ", 8.91000 
02/03/2020," 10,202.70 "," 10,156.90 "," 10,294.20 "," 10,156.90 ", 8.33000 
02/06/2020," 12,375.90 "," 12,719.00 "," 12,719.00 "," 12,330.10 ", 24.20000 
02/07/2020," 12,627.50 "," 12,581.80 "," 12,696.10 "," 12,536.00 ", 27.38000 
02/10/2020," 14,885.70 "," 15,080.80 "," 15,192.30 "," 14,495.40 ", 35.47000 
02/11/2020," 17,060.00 "," 17,032.10 "," 17,115.70 "," 16,920.60 ", 18.23000 
02/12/2020," 19,680.30 "," 19,847.60 "," 19,875.40 "," 19,568.80 ", 25.70000 
02/13/2020," 10,843.20 "," 10,866.10 "," 10,934.70 "," 10,797.40 ", 11.08000 
02/14/2020," 10,843.20 "," 10,797.40 "," 10,866.10 "," 10,683.10 ", 10.64000 
02/17/2020," 10,866.10 "," 10,843.20 "," 10,911.80 "," 10,797.40 ", 5.72000 
02/18/2020," 10,660.20 "," 10,911.80 "," 10,911.80 "," 10,660.20 ", 15.70000 
02/19/2020," 10,637.30 "," 10,660.20 "," 10,728.80 "," 10,568.70 ", 11.54000 
02/20/2020," 10,866.10 "," 10,728.80 "," 10,866.10 "," 10,637.30 ", 11.00000 
02/21/2020," 10,774.60 "," 10,866.10 "," 10,888.90 "," 10,751.70 ", 9.51000 
02/24/2020," 10,385.70 "," 10,408.50 "," 10,591.60 "," 10,385.70 ", 27.25000 
02/25/2020," 10,568.70 "," 10,339.90 "," 10,568.70 "," 10,339.90 ", 11.17000 
02/26/2020," 10,408.50 "," 10,408.50 "," 10,522.90 "," 10,385.70 ", 9.48000 
02/27/2020," 10,500.00 "," 10,385.70 "," 10,545.80 "," 10,385.70 ", 6.99000 
02/28/2020," 10,225.50 "," 10,317.00 "," 10,431.40 "," 10,179.80 ", 13.87000 
03/01/2020," 11,049.10 "," 11,071.90 "," 11,140.60 "," 11,003.30 ", 16.49000 
03/02/2020," 11,232.10 "," 10,660.20 "," 11,346.50 "," 10,385.70 ", 25.44000 
03/03/2020," 10,202.70 "," 10,431.40 "," 10,431.40 "," 10,202.70 ", 9.29000 
03/04/2020," 8,075.20 "," 7,892.20 "," 8,098.10 "," 7,869.30 ", 13.70000 
03/06/2020," 12,330.10 "," 12,375.90 "," 12,444.50 "," 12,170.00 ", 25.31000 
03/07/2020," 12,581.80 "," 12,673.30 "," 12,696.10 "," 12,536.00 ", 17.08000 
03/08/2020," 12,767.10 "," 12,098.10 "," 12,822.90 "," 12,098.10 ", 29.65000 
03/09/2020," 13,937.90 "," 13,937.90 "," 14,049.40 "," 13,882.10 ", 25.54000 
03/11/2020," 17,115.70 "," 17,283.00 "," 17,450.30 "," 17,032.10 ", 30.75000 
03/12/2020," 20,544.50 "," 19,819.70 "," 20,544.50 "," 19,680.30 ", 39.51000 
03/13/2020," 8,715.70 "," 8,258.20 "," 9,013.10 "," 8,212.50 ", 27.03000 
03/16/2020," 8,738.60 "," 8,784.40 "," 9,081.70 "," 8,670.00 ", 19.55000 
03/17/2020," 8,784.40 "," 8,509.80 "," 8,830.10 "," 8,509.80 ", 12.75000 
03/18/2020," 9,013.10 "," 8,875.90 "," 9,196.10 "," 8,853.00 ", 21.90000 
03/19/2020," 8,761.50 "," 8,875.90 "," 8,921.60 "," 8,647.10 ", 16.37000 
03/20/2020," 8,509.80 "," 8,807.20 "," 8,830.10 "," 8,509.80 ", 28.22000 
03/23/2020," 7,915.10 "," 7,960.80 "," 8,235.30 "," 7,915.10 ", 27.27000 
03/24/2020," 7,823.60 "," 7,777.80 "," 7,937.90 "," 7,617.70 ", 29.13000 
03/25/2020," 8,143.80 "," 8,166.70 "," 8,166.70 "," 7,960.80 ", 16.34000 
03/26/2020," 7,754.90 "," 8,029.40 "," 8,052.30 "," 7,732.10 ", 17.93000 
03/27/2020," 7,411.80 "," 7,732.10 "," 7,777.80 "," 7,228.80 ", 28.31000 
03/30/2020," 7,480.40 "," 7,000.00 "," 7,640.60 "," 6,977.20 ", 22.89000 
03/31/2020," 7,709.20 "," 7,480.40 "," 7,937.90 "," 6,977.20 ", 23.51000 
04/02/2020," 11,255.00 "," 11,277.80 "," 11,346.50 "," 11,026.20 ", 17.03000 
04/03/2020," 10,225.50 "," 10,248.40 "," 10,339.90 "," 10,225.50 ", 6.20000 
04/05/2020," 9,607.90 "," 9,836.60 "," 9,859.50 "," 9,607.90 ", 10.18000 
04/06/2020," 12,170.00 "," 12,353.00 "," 12,536.00 "," 12,170.00 ", 28.41000 
04/08/2020," 12,822.90 "," 12,934.40 "," 12,990.10 "," 12,711.40 ", 19.46000 
04/09/2020," 13,910.00 "," 13,742.80 "," 13,993.70 "," 13,742.80 ", 33.03000 
04/11/2020," 17,087.90 "," 17,115.70 "," 17,283.00 "," 16,920.60 ", 32.10000 
04/12/2020," 20,600.20 "," 20,656.00 "," 20,767.50 "," 20,460.80 ", 31.18000 
04/13/2020," 8,853.00 "," 8,601.30 "," 8,921.60 "," 8,555.60 ", 19.04000 
04/14/2020," 9,127.50 "," 8,830.10 "," 9,127.50 "," 8,784.40 ", 18.42000 
04/15/2020," 9,196.10 "," 9,150.40 "," 9,287.60 "," 9,127.50 ", 12.55000 
04/16/2020," 9,264.70 "," 9,127.50 "," 9,333.40 "," 9,036.00 ", 14.04000 
04/17/2020," 9,470.60 "," 9,264.70 "," 9,516.40 "," 9,241.90 ", 18.57000 
04/20/2020," 9,699.40 "," 9,607.90 "," 9,836.60 "," 9,402.00 ", 19.84000 
04/21/2020," 9,241.90 "," 9,493.50 "," 9,722.30 "," 9,219.00 ", 25.13000 
04/22/2020," 9,516.40 "," 9,379.10 "," 9,745.10 "," 9,287.60 ", 23.25000 
04/23/2020," 9,882.40 "," 9,745.10 "," 10,042.50 "," 9,745.10 ", 17.58000 
04/24/2020," 10,111.20 "," 9,928.10 "," 10,156.90 "," 9,745.10 ", 17.48000 
04/27/2020," 10,042.50 "," 10,179.80 "," 10,339.90 "," 9,996.80 ", 13.98000 
04/28/2020," 9,790.90 "," 10,065.40 "," 10,111.20 "," 9,722.30 ", 16.19000 
04/29/2020," 9,836.60 "," 9,790.90 "," 9,928.10 "," 9,607.90 ", 15.68000 
05/02/2020," 11,186.30 "," 11,369.30 "," 11,438.00 "," 11,071.90 ", 14.61000 
05/03/2020," 10,225.50 "," 10,339.90 "," 10,362.80 "," 10,225.50 ", 5.46000 
05/05/2020," 9,790.90 "," 9,790.90 "," 9,905.30 "," 9,745.10 ", 12.41000 
05/06/2020," 12,375.90 "," 12,124.20 "," 12,490.30 "," 11,987.00 ", 28.50000 
05/08/2020," 13,436.10 "," 12,822.90 "," 13,575.50 "," 12,767.10 ", 45.48000 
05/10/2020," 15,248.10 "," 14,969.30 "," 15,275.90 "," 14,969.30 ", 22.45000 
05/11/2020," 16,864.90 "," 17,087.90 "," 17,143.60 "," 16,864.90 ", 20.36000 
05/13/2020," 11,026.20 "," 10,728.80 "," 11,071.90 "," 10,660.20 ", 20.23000 
05/14/2020," 10,957.60 "," 10,888.90 "," 11,026.20 "," 10,843.20 ", 13.73000 
05/15/2020," 10,751.70 "," 10,957.60 "," 11,003.30 "," 10,705.90 ", 16.70000 
05/18/2020," 11,483.70 "," 11,186.30 "," 11,483.70 "," 10,980.40 ", 28.41000 
05/19/2020," 11,964.10 "," 12,078.50 "," 12,284.40 "," 11,918.40 ", 39.68000 
05/20/2020," 12,101.40 "," 11,895.50 "," 12,170.00 "," 11,735.30 ", 24.40000 
05/21/2020," 12,124.20 "," 12,055.60 "," 12,147.10 "," 11,941.20 ", 23.62000 
05/22/2020," 12,467.40 "," 12,055.60 "," 12,558.90 "," 12,009.90 ", 34.23000 
05/25/2020," 12,490.30 "," 12,581.80 "," 12,719.00 "," 12,421.60 ", 23.52000 
05/26/2020," 12,993.50 "," 12,513.10 "," 12,993.50 "," 12,490.30 ", 24.23000 
05/27/2020," 12,444.50 "," 13,085.00 "," 13,085.00 "," 12,444.50 ", 41.65000 
05/28/2020," 12,444.50 "," 12,581.80 "," 12,627.50 "," 12,307.20 ", 30.51000 
05/29/2020," 12,536.00 "," 12,490.30 "," 12,673.30 "," 12,353.00 ", 26.49000 
06/01/2020," 10,980.40 "," 10,980.40 "," 11,094.80 "," 10,911.80 ", 11.31000 
06/02/2020," 11,529.50 "," 11,140.60 "," 11,529.50 "," 11,117.70 ", 19.40000 
06/03/2020," 10,248.40 "," 10,225.50 "," 10,271.30 "," 10,179.80 ", 6.39000 
06/04/2020," 8,624.20 "," 8,304.00 "," 8,624.20 "," 8,189.60 ", 21.50000 
06/05/2020," 10,156.90 "," 9,859.50 "," 10,156.90 "," 9,836.60 ", 16.05000 
06/07/2020," 12,627.50 "," 12,673.30 "," 12,696.10 "," 12,558.90 ", 20.56000 
06/08/2020," 13,408.30 "," 13,436.10 "," 13,603.40 "," 13,268.90 ", 24.12000 
06/10/2020," 15,749.80 "," 15,303.80 "," 15,749.80 "," 15,164.40 ", 41.44000 
06/11/2020," 16,948.50 "," 16,892.70 "," 17,115.70 "," 16,837.00 ", 23.54000 
06/15/2020," 11,621.00 "," 12,032.70 "," 12,124.20 "," 11,598.10 ", 23.87000 
06/16/2020," 11,987.00 "," 11,895.50 "," 12,078.50 "," 11,735.30 ", 19.01000 
06/17/2020," 12,009.90 "," 11,987.00 "," 12,101.40 "," 11,849.70 ", 14.88000 
06/18/2020," 12,261.50 "," 11,872.60 "," 12,284.40 "," 11,826.90 ", 19.07000 
